cluster_id,ring_id,rank,moi,system_name,body_name,ring_name,x,y,z,dist_to_centroid_ly
K14_C07,c19f7e0813ad38122e6ccebe827fee9ce9274bea,446,0.999846,Phraa Hypa OJ-D b31-0,Phraa Hypa OJ-D b31-0 2,Phraa Hypa OJ-D b31-0 2 C Ring,-1424.312500,-299.843750,-6802.843750,5545.818470
K14_C07,4446af457d37c6105bd7144f376923ff592b390e,448,0.999844,Gludgoea SW-J c22-21,Gludgoea SW-J c22-21 9,Gludgoea SW-J c22-21 9 B Ring,-3790.718750,53.656250,-3935.718750,3047.494916
K14_C07,c4e3ccbe20e28595ca6f40a084d396bdc4832083,460,0.999839,Gludgoea QO-Q d5-41,Gludgoea QO-Q d5-41 13,Gludgoea QO-Q d5-41 13 B Ring,-3533.500000,482.437500,-4417.125000,3399.743624
K14_C07,a47b7ec37e72279850bc781966f9812e040c6b39,462,0.999838,Col 359 Sector YU-O d6-58,Col 359 Sector YU-O d6-58 AB 4,Col 359 Sector YU-O d6-58 AB 4 C Ring,-370.093750,120.468750,616.343750,2688.424115
K14_C07,ac453fd9278c1820ba0b4c3205139b70ec4a8248,465,0.999838,Sifi OT-Z d13-56,Sifi OT-Z d13-56 10,Sifi OT-Z d13-56 10 A Ring,-1936.531250,86.687500,1483.437500,2822.797894
K14_C07,37c35334acfe2226601f3c2f4e12af18ab7bd03c,507,0.999822,HIP 117082,HIP 117082 BC 13,HIP 117082 BC 13 B Ring,-500.406250,-18.906250,-232.031250,2041.523347
K14_C07,c6662a02f67859cb55f43c5d24fcac69f7d95420,516,0.999818,HIP 57799,HIP 57799 ABCD 4,HIP 57799 ABCD 4 C Ring,236.468750,20.031250,111.375000,2850.286697
K14_C07,696c47ef8b27568f1ec69041980e1f56877cccf3,527,0.999813,Wredgaea SK-F d11-8,Wredgaea SK-F d11-8 9,Wredgaea SK-F d11-8 9 C Ring,-8793.812500,274.125000,-31.156250,6699.906978
K14_C07,6c5affa12e5e361c23addd842426f4b889223aae,530,0.999812,Byoi Thua QF-T c18-2,Byoi Thua QF-T c18-2 3,Byoi Thua QF-T c18-2 3 A Ring,-5871.156250,517.531250,3601.750000,6150.541791
K14_C07,7f2798f5c3c16d59705f8a371a63b558b160368c,536,0.999810,Chraufao MG-I c11-1,Chraufao MG-I c11-1 A 7,Chraufao MG-I c11-1 A 7 A Ring,-5165.000000,734.687500,1982.531250,4488.418223
K14_C07,39a31df5323d591bf3e5bfb0adb4c5d2af154d0f,550,0.999801,Pru Eurk IV-Z c15-1,Pru Eurk IV-Z c15-1 3,Pru Eurk IV-Z c15-1 3 A Ring,-3639.625000,782.156250,925.875000,2778.077932
K14_C07,d1508f5fa2f5d103c4681ed1c91afb4e177b89ac,552,0.999800,Hegaa BS-U c3-0,Hegaa BS-U c3-0 9,Hegaa BS-U c3-0 9 C Ring,-4010.937500,363.687500,-3432.593750,2792.705253
K14_C07,393321516886692182f0fd01285742730076e32d,553,0.999800,Gludgoea SZ-E c25-34,Gludgoea SZ-E c25-34 2,Gludgoea SZ-E c25-34 2 A Ring,-3104.906250,122.593750,-3785.093750,2620.054185
K14_C07,1257fe39a3cd58c9a359b455ccecc302331901be,573,0.999789,Chraufao KU-B b44-0,Chraufao KU-B b44-0 3,Chraufao KU-B b44-0 3 A Ring,-4743.625000,679.843750,2435.656250,4578.804855
K14_C07,0c6e5eef4db3eb6e9165b3114209aa7ff9b6e1b4,606,0.999769,Slegao PT-O d7-14,Slegao PT-O d7-14 4,Slegao PT-O d7-14 4 C Ring,-287.093750,-86.312500,-2974.531250,2548.803540
K14_C07,61cbf26c2a34a9391c61d1f72c85d30344c4b2f8,610,0.999766,Aucofs YE-Y d1-13,Aucofs YE-Y d1-13 11,Aucofs YE-Y d1-13 11 C Ring,-3250.718750,-511.562500,1698.687500,3224.501739
K14_C07,03e30dd13bc662a40cf83d83b8b606555c9b9ee9,633,0.999742,Aucoths UZ-O d6-2,Aucoths UZ-O d6-2 9,Aucoths UZ-O d6-2 9 B Ring,-4658.937500,-730.437500,2103.093750,4257.586659
K14_C07,541fb9a5fa0fbcd8d19726cd29cc020db8cfacf5,636,0.999736,Eor Aim XR-Z c27-1,Eor Aim XR-Z c27-1 6,Eor Aim XR-Z c27-1 6 C Ring,-7200.062500,108.593750,-10068.593750,10062.958106
K14_C07,f4369749c9e29a0665cc8c336fd1ee3aa37b84d2,651,0.999712,Byoi Thua OU-F d11-22,Byoi Thua OU-F d11-22 10,Byoi Thua OU-F d11-22 10 B Ring,-6297.593750,409.093750,3747.156250,6516.432430
K14_C07,8585744b3b1cff8e2fcd1df9b25f500473613a86,655,0.999707,Bleae Thaa BK-P c19-25,Bleae Thaa BK-P c19-25 10,Bleae Thaa BK-P c19-25 10 A Ring,-2891.000000,70.843750,2335.343750,3718.444936
K14_C07,35a86f71217bc09dddbd521e869cc6d6d5828867,670,0.999683,HIP 1290,HIP 1290 11,HIP 1290 11 C Ring,-15.500000,-257.187500,28.968750,2600.501864
K14_C07,25d1fd3f37c4e164d50ae75b24e09a32eb76c07f,672,0.999682,Stock 1 Sector HX-T c3-4,Stock 1 Sector HX-T c3-4 9,Stock 1 Sector HX-T c3-4 9 C Ring,-1114.781250,-18.156250,453.937500,2095.147772
K14_C07,740e942075b98509ebeafa6a3c6b268f77edefdf,682,0.999668,NGC 6871 Sector EH-K c9-4,NGC 6871 Sector EH-K c9-4 4,NGC 6871 Sector EH-K c9-4 4 C Ring,-4926.468750,158.125000,1489.125000,3902.219400
K14_C07,e74aae9ad0353d1f74c2e85b18790f27ab1b95fd,692,0.999651,Hegeia DN-A c14-3,Hegeia DN-A c14-3 5,Hegeia DN-A c14-3 5 A Ring,-2392.281250,190.562500,-3018.281250,1719.642633
K14_C07,d2be2a2b6cdd09543d4871a28b5080c4b02417cd,723,0.999593,Synuefai DC-G c26-4,Synuefai DC-G c26-4 AB 2,Synuefai DC-G c26-4 AB 2 B Ring,-98.625000,-556.125000,62.625000,2591.417371
K14_C07,0c676c6747b9450ae675dcd6b3dce57aaf0234b1,724,0.999593,2MASS J08311399+2108149,2MASS J08311399+2108149 9,2MASS J08311399+2108149 9 B Ring,259.093750,391.062500,-597.937500,2624.043031
K14_C07,1d838de03858a8dd569fe976fcbc4ec0a2bf71eb,727,0.999591,Aucopp CT-Y c14-0,Aucopp CT-Y c14-0 7,Aucopp CT-Y c14-0 7 C Ring,-2624.093750,-1104.031250,2137.531250,3642.056066
K14_C07,d893edc963e0ccdfdfc32a639c19b2521b25a823,741,0.999565,Prooe Drye YD-H c11-1,Prooe Drye YD-H c11-1 5,Prooe Drye YD-H c11-1 5 A Ring,-1577.375000,-819.687500,695.000000,2258.898902
K14_C07,14aa524842a97fae868b58e7d47726062e22b01b,743,0.999561,Sifi GS-Y b15-2,Sifi GS-Y b15-2 2,Sifi GS-Y b15-2 2 C Ring,-2249.593750,257.406250,562.531250,1907.122530
K14_C07,2d30afe44700b8b9bf6fffc217dd85f062727e1c,748,0.999547,Prooe Drye RA-D b59-0,Prooe Drye RA-D b59-0 7,Prooe Drye RA-D b59-0 7 B Ring,-1560.375000,-241.656250,1476.718750,2883.997927
K14_C07,acb68490495666d5bf77c4b0a9128eb9783a573d,762,0.999516,Aucopp NP-J c11-11,Aucopp NP-J c11-11 2,Aucopp NP-J c11-11 2 B Ring,-1987.531250,-297.625000,2001.406250,3341.958708
K14_C07,e7c62a6dba1fab93fc4a1b9ef955317b180ff472,763,0.999515,Eor Aescs RS-E c26-0,Eor Aescs RS-E c26-0 2,Eor Aescs RS-E c26-0 2 A Ring,-7539.531250,417.062500,-12739.343750,12601.341167
K14_C07,e3a094606bfecd3b25ca0fda35b7997620464b06,769,0.999506,Myeade NH-B c1-0,Myeade NH-B c1-0 A 5,Myeade NH-B c1-0 A 5 A Ring,-741.656250,615.437500,-7424.343750,6314.433151
K14_C07,ec6c01c253f7277c8c6f866bd36eeb73fd912c97,789,0.999447,Pyult DD-H d11-19,Pyult DD-H d11-19 2,Pyult DD-H d11-19 2 A Ring,336.406250,-271.937500,-3894.875000,3639.540654
K14_C07,fe74318c410592b31a284515d5f42add38acd0df,794,0.999420,Schee Eaec YB-F b17-0,Schee Eaec YB-F b17-0 4,Schee Eaec YB-F b17-0 4 B Ring,-7449.312500,-153.281250,-5820.281250,6893.941664
K14_C07,fc5b23f882982342c14c19eeb5dd7ac0f41f7fdd,811,0.999381,NGC 7380 Sector AD-K b25-0,NGC 7380 Sector AD-K b25-0 2,NGC 7380 Sector AD-K b25-0 2 A Ring,-6745.156250,57.468750,-2021.187500,4573.230850
K14_C07,aa232e0fe32f4b5f5fefab9b9d2729e14473fe1c,823,0.999354,Gludgoea IO-Z c13-3,Gludgoea IO-Z c13-3 6,Gludgoea IO-Z c13-3 6 B Ring,-3899.906250,3.187500,-4296.062500,3412.900924
K14_C07,5c821b4900a08b3fb354fbdfac55b833fe0af4ad,830,0.999330,Hegeia BH-K c22-6,Hegeia BH-K c22-6 AB 5,Hegeia BH-K c22-6 AB 5 A Ring,-1989.093750,127.125000,-2631.093750,1340.747631
K14_C07,8cf94327a2c8eea6b0c3e4ef217b24c2d542df9c,851,0.999243,Synuefue YT-O b39-1,Synuefue YT-O b39-1 5,Synuefue YT-O b39-1 5 C Ring,-2181.968750,-155.687500,-215.562500,1113.487302
K14_C07,50b17adc3555e7c1237b4aefae964b444b35cf87,853,0.999238,Gludgae SD-J d9-10,Gludgae SD-J d9-10 12,Gludgae SD-J d9-10 12 B Ring,3455.687500,297.500000,-4065.312500,6318.880979
K14_C07,60f21ab18b1ef6730c9c01a644f66e5075ac389e,869,0.999177,Drojo VA-V d3-11,Drojo VA-V d3-11 A 5,Drojo VA-V d3-11 A 5 C Ring,-3763.312500,-396.406250,3124.687500,4718.200529
K14_C07,5f59a9ca250444f50781951c53f80697742b767b,875,0.999127,Aucopp BY-N c8-5,Aucopp BY-N c8-5 4,Aucopp BY-N c8-5 4 C Ring,-2419.125000,-500.343750,1864.218750,3225.311581
K14_C07,88eade9fc043f14a3bb8c37b60d80d5191abbd45,883,0.999096,Phaa Aed AN-V b2-1,Phaa Aed AN-V b2-1 C 4,Phaa Aed AN-V b2-1 C 4 A Ring,5509.656250,56.000000,-7385.781250,9830.191578
K14_C07,47cf2a125722f349c332250f71641435cfcb8490,932,0.998697,HIP 27640,HIP 27640 9,HIP 27640 9 B Ring,27.750000,-1.843750,-383.187500,2442.249214
K14_C07,e769722ab3033c17eca45b0a2f617b4f1c71b9c7,941,0.998654,Flyooe Eohn GE-E c13-0,Flyooe Eohn GE-E c13-0 4,Flyooe Eohn GE-E c13-0 4 A Ring,207.218750,-682.812500,-3059.406250,3059.682538
K14_C07,49537c6c01091385bcea5756110f6e23e16b030b,945,0.998607,Col 359 Sector BA-Y d1-41,Col 359 Sector BA-Y d1-41 ABC 1,Col 359 Sector BA-Y d1-41 ABC 1 C Ring,-225.656250,265.375000,263.000000,2570.304760
K14_C07,84cf0dcf70e333b2c267e607479caa907e566876,990,0.998147,Hypuae Ain YK-Z b55-1,Hypuae Ain YK-Z b55-1 5,Hypuae Ain YK-Z b55-1 5 A Ring,1055.281250,109.937500,-4969.218750,4908.875975
K14_C07,40957bdf68dc3a326e1a5bc663ca13afc5123185,997,0.998044,Wredguia ZV-R b32-0,Wredguia ZV-R b32-0 8,Wredguia ZV-R b32-0 8 C Ring,-721.625000,136.906250,-359.093750,1794.957320
K14_C07,18f1e03e9b733df72d4a3a4a31abf32c8f572669,999,0.998040,Wredguia NB-D b26-2,Wredguia NB-D b26-2 4,Wredguia NB-D b26-2 4 A Ring,-627.093750,31.281250,-488.718750,1804.769441
K14_C08,6356b533fe3d0a17b86108e5d5e51395906ac223,2,1.000000,Egnaimt AA-A h373,Egnaimt AA-A h373 BC 1,Egnaimt AA-A h373 BC 1 B Ring,4399.562500,1764.000000,22309.968750,3976.209083
K14_C08,5c2b10327edce28bd74c3956fdb5ce9d0bb51635,16,0.999990,Yoqeia XM-H d11-16,Yoqeia XM-H d11-16 5,Yoqeia XM-H d11-16 5 C Ring,11699.406250,-174.781250,17858.437500,8196.786572
K14_C08,1a5f658d55a8457c9a0aaf0fdb19089f4cd8d002,33,0.999982,Floadue JD-H d11-38,Floadue JD-H d11-38 4,Floadue JD-H d11-38 4 C Ring,7284.843750,-269.718750,15271.375000,5200.771339
K14_C08,cf66bafc44053ca8891ae4e8e6e387b7fb12ab1a,37,0.999981,Dryau Aowsy ZE-R d4-8212,Dryau Aowsy ZE-R d4-8212 9,Dryau Aowsy ZE-R d4-8212 9 B Ring,356.562500,22.593750,18561.125000,3235.654522
K14_C08,aac8b52728e4605c08a4014a89a539ee1bc96a88,38,0.999981,Eord Prau OQ-Q c20-49,Eord Prau OQ-Q c20-49 5,Eord Prau OQ-Q c20-49 5 B Ring,5616.187500,-583.656250,20304.843750,2519.881295
K14_C08,3672ce077cc0bb19679ad48bdd5c2b2f93a46b0f,44,0.999980,Eorld Pri PS-R d5-177,Eorld Pri PS-R d5-177 9,Eorld Pri PS-R d5-177 9 B Ring,-100.718750,-296.031250,19900.531250,3806.781019
K14_C08,0c7500ebfed2ff11c9eb6e09f0a4bebe68f5f01c,48,0.999979,Gru Hypai EQ-W d2-49,Gru Hypai EQ-W d2-49 4,Gru Hypai EQ-W d2-49 4 A Ring,3505.156250,-460.406250,13283.250000,5635.808498
K14_C08,82ebf2169b2c0776b9d0b788177b49dee2d4a4a5,49,0.999979,Egnaimt AA-A h373,Egnaimt AA-A h373 BC 2,Egnaimt AA-A h373 BC 2 A Ring,4399.562500,1764.000000,22309.968750,3976.209083
K14_C08,df8eb02972c8648fbeee8129166c5b3d67a35642,82,0.999973,Eumorks BF-R e4-83,Eumorks BF-R e4-83 2,Eumorks BF-R e4-83 2 B Ring,1146.031250,1338.593750,17655.593750,3094.581517
K14_C08,638c01ef690854d9884e855031b1eadc2dcefed0,89,0.999972,Stranoa FR-N e6-882,Stranoa FR-N e6-882 A 1,Stranoa FR-N e6-882 A 1 B Ring,4307.875000,1377.187500,19356.593750,1728.743429
K14_C08,88a2a184b7daa316293175b9f101b7c34b2c71e1,105,0.999969,Foesks BL-P e5-652,Foesks BL-P e5-652 2,Foesks BL-P e5-652 2 A Ring,4356.031250,1302.312500,16679.125000,2759.017593
K14_C08,32e7783b3257e833356de598c017e571e697f8f0,107,0.999968,Athair GG-Y f1100,Athair GG-Y f1100 1,Athair GG-Y f1100 1 B Ring,7215.218750,-1033.781250,22603.687500,5270.084290
K14_C08,59aa3428e87b33078f6b9e45f73963d7995a8f2c,116,0.999964,Myumbao JR-W f1-114,Myumbao JR-W f1-114 1,Myumbao JR-W f1-114 1 C Ring,3552.375000,-1967.312500,22800.312500,4307.775458
K14_C08,7ad95206730247a987327a510e0a2168d24f78bb,119,0.999963,Shrogaae MR-U c16-479,Shrogaae MR-U c16-479 4,Shrogaae MR-U c16-479 4 B Ring,4694.781250,92.812500,21440.156250,2778.417293
K14_C08,80fb5b7eb21a11b17e091ce1dc3ae8dfe8f39ee4,155,0.999955,Dryoea Prao FG-Y f4348,Dryoea Prao FG-Y f4348 1,Dryoea Prao FG-Y f4348 1 B Ring,2949.562500,-1054.781250,21157.187500,2512.907866
K14_C08,dcadf85fd73418e172ba3706753b230531381bb8,164,0.999952,Eorl Auwsy GW-M d7-124,Eorl Auwsy GW-M d7-124 B 5,Eorl Auwsy GW-M d7-124 B 5 C Ring,4612.031250,402.562500,20104.750000,1670.371209
K14_C08,28e9115348b732f7c2291de9fe4e69397ffc486d,169,0.999951,Greae Phio WZ-W d2-5689,Greae Phio WZ-W d2-5689 7,Greae Phio WZ-W d2-5689 7 C Ring,1920.250000,-336.250000,15869.125000,3465.056720
K14_C08,4c70239a0f7e2452cc1acb8602f4acd68f8c8e47,173,0.999950,Kyloalz FG-Y g7,Kyloalz FG-Y g7 4,Kyloalz FG-Y g7 4 A Ring,9828.093750,-812.937500,21861.000000,6953.878032
K14_C08,e844695fb038a020a3116aa73069b33e9eb31fb2,190,0.999945,Dryoi Pri QD-T e3-3857,Dryoi Pri QD-T e3-3857 A 1,Dryoi Pri QD-T e3-3857 A 1 B Ring,-897.812500,-1014.718750,21360.843750,5174.729901
K14_C08,3fdc7cc3f6634040a03526e1f3551ad7c00ef97c,193,0.999944,Eeshorks SR-C b1-76,Eeshorks SR-C b1-76 A 2,Eeshorks SR-C b1-76 A 2 A Ring,2429.125000,-841.187500,16885.187500,2432.066427
K14_C08,b6cdc292af60b0581f126a549c3433ae06b78e99,205,0.999943,Athairk DA-A f2320,Athairk DA-A f2320 3,Athairk DA-A f2320 3 B Ring,3620.250000,-1088.750000,22105.375000,3340.658024
K14_C08,1501e51308946fa5291209e9fe23f97c3493e5ed,265,0.999924,Dryoea Prue CB-X f1-2403,Dryoea Prue CB-X f1-2403 3,Dryoea Prue CB-X f1-2403 3 C Ring,2803.093750,-1434.687500,21379.406250,2901.870864
K14_C08,ba65e6dfaa0cdd4bae1caab9473cbbb08d23e6b2,302,0.999912,Blae Phoe SV-G c13-376,Blae Phoe SV-G c13-376 9,Blae Phoe SV-G c13-376 9 C Ring,756.656250,-106.125000,14873.062500,4919.471391
K14_C08,652ab9e6d4d7eac029c9622dbb5bbb3eddd0942b,306,0.999911,Eord Flyue JH-V f2-521,Eord Flyue JH-V f2-521 3,Eord Flyue JH-V f2-521 3 B Ring,3695.187500,-1414.562500,17868.750000,1664.498944
K14_C08,e83b91954bb14362dfcf4321ffeec3f40d418238,310,0.999910,Throepps FW-W f1-239,Throepps FW-W f1-239 2,Throepps FW-W f1-239 2 B Ring,-706.343750,1919.125000,20207.312500,4913.043024
K14_C08,1a7163a235f805934070674e5274325c0b943d48,313,0.999909,Scheau Ploe OS-U f2-4305,Scheau Ploe OS-U f2-4305 1,Scheau Ploe OS-U f2-4305 1 B Ring,4491.625000,-1090.625000,23018.125000,4321.926684
K14_C08,e6bac6830ab6a8be029c2c118848337026b4022a,319,0.999907,Ogainks JM-V e2-6288,Ogainks JM-V e2-6288 3,Ogainks JM-V e2-6288 3 A Ring,2015.000000,652.500000,19922.656250,2011.359418
K14_C08,7ccb44a6d4faec4993f0a2af535a2fbde41b997a,337,0.999898,Byoi Ais AA-A f17,Byoi Ais AA-A f17 2,Byoi Ais AA-A f17 2 B Ring,1317.687500,1506.875000,15757.750000,4201.223953
K14_C08,8ea21363b34e7bf708d6a654c2aca902aa2044f1,382,0.999875,Leamao ON-X c3-120,Leamao ON-X c3-120 3,Leamao ON-X c3-120 3 A Ring,3312.343750,-325.968750,19592.218750,759.106733
K14_C08,7979a712bd6501cebee1b79725c8d323bdf3a5a5,407,0.999866,Dryau Ausms IL-Y e1473,Dryau Ausms IL-Y e1473 A 2,Dryau Ausms IL-Y e1473 A 2 C Ring,-1508.187500,1440.750000,20881.781250,5667.770617
K14_C08,ba77657a45a0e16af9082fa2cf27622c28a7b1c1,411,0.999864,Whamboi PI-T e3-160,Whamboi PI-T e3-160 3,Whamboi PI-T e3-160 3 A Ring,-2088.625000,367.937500,18864.750000,5680.181306
K14_C08,a0387a060884514d9ab5b150dbeb4fabf11b1f80,416,0.999859,Egnaimt HG-Y f22,Egnaimt HG-Y f22 1,Egnaimt HG-Y f22 1 B Ring,4897.968750,1549.093750,22312.937500,4017.654849
K14_C08,b4c8cfb2c6392688863784d958ef8545c2ea61c0,417,0.999859,Blaa Hype RP-S c19-0,Blaa Hype RP-S c19-0 7,Blaa Hype RP-S c19-0 7 C Ring,4702.468750,-524.437500,12587.218750,6434.477367
K14_C08,3c1b7d0cc4514e3ea85bf656e00ba38db5246757,445,0.999846,Whambeia PM-W e1-1171,Whambeia PM-W e1-1171 3,Whambeia PM-W e1-1171 3 B Ring,2407.375000,1.250000,18475.656250,1246.850869
K14_C08,3e92c09eaa644dcd3d4683048146d7a50286dcca,454,0.999841,Eeshorks SN-A d1-1354,Eeshorks SN-A d1-1354 2,Eeshorks SN-A d1-1354 2 A Ring,2182.593750,-344.875000,17007.156250,2364.511481
K14_C08,3c737440c75d9a78806c02959da9ca0a16e6c60a,478,0.999834,Dryaa Flyao OS-B d320,Dryaa Flyao OS-B d320 8,Dryaa Flyao OS-B d320 8 B Ring,8165.437500,-528.093750,18193.031250,4668.273118
K14_C08,b6c7c80e2b89cd937377850dc0407c33c9ee13b7,482,0.999831,Eumogy OX-J c22-62,Eumogy OX-J c22-62 7,Eumogy OX-J c22-62 7 B Ring,4755.187500,1301.812500,17845.156250,2134.960353
K14_C08,881bb7065225ee433d0bda76d70fb9190edcb9f9,490,0.999828,Mynoaw FG-Y g1195,Mynoaw FG-Y g1195 2,Mynoaw FG-Y g1195 2 B Ring,4839.093750,-918.593750,19152.406250,1518.513864
K14_C08,60f357f8d7e3adb0826a0f47e32349bbfae9f328,505,0.999823,Dryoi Flyao NS-U e2-779,Dryoi Flyao NS-U e2-779 AB 8,Dryoi Flyao NS-U e2-779 AB 8 B Ring,6622.531250,-1268.250000,18686.187500,3268.356005
K14_C08,3a6b5a2aadbf0f385393e4232bc454a5ed3957c1,529,0.999813,Dryoea Prue PS-U f2-76,Dryoea Prue PS-U f2-76 A 2,Dryoea Prue PS-U f2-76 A 2 B Ring,3601.156250,-2386.250000,21868.718750,3727.847490
K14_C08,47b9cab9fdc65f69575164e8df28a4cbbfca9ff2,541,0.999808,Dryoea Prao OD-T e3-3471,Dryoea Prao OD-T e3-3471 A 1,Dryoea Prao OD-T e3-3471 A 1 B Ring,2639.156250,-1090.906250,21486.156250,2907.402214
K14_C08,dc444d5cabfb3f0f6a7f223f35f8d4d5a9e9d69b,542,0.999807,Athaip PM-C d9799,Athaip PM-C d9799 5,Athaip PM-C d9799 5 B Ring,1191.437500,-235.093750,22054.468750,3945.850468
K14_C08,2a75ee610e0a91072161a3e5de52d6340252b898,565,0.999792,Greae Phio QF-M d8-1777,Greae Phio QF-M d8-1777 4,Greae Phio QF-M d8-1777 4 A Ring,1380.343750,-424.593750,16308.093750,3413.231334
K14_C08,e5c0eb52a8069b340e689ae7c6588ae9fe8b7237,570,0.999789,Greae Phoea YF-M d8-511,Greae Phoea YF-M d8-511 B 9,Greae Phoea YF-M d8-511 B 9 B Ring,4632.437500,-400.875000,16346.437500,2787.541929
K14_C08,76dff07073a82d7d7649985e3ce45f7805d77bbf,602,0.999772,Kyloagy WT-E c182,Kyloagy WT-E c182 B 8,Kyloagy WT-E c182 B 8 C Ring,7160.343750,-268.875000,20695.343750,4012.878880
K14_C08,2fb30f730ae0149ca37bb68e7f63fbf0f9b9de32,640,0.999732,Dryio Prao AW-N e6-4433,Dryio Prao AW-N e6-4433 2,Dryio Prao AW-N e6-4433 2 C Ring,1229.906250,-1059.843750,21947.312500,3948.962670
K14_C08,24b7f0430146d6bfde90f19e0a3fae719cb149ea,648,0.999713,Egnaix HR-W f1-120,Egnaix HR-W f1-120 4,Egnaix HR-W f1-120 4 A Ring,5671.406250,1714.281250,22796.906250,4785.600521
K14_C08,bf40e2606d9a9085d5d7d92def593cbaf0eb3e6c,668,0.999685,Froawns VR-V b2-15,Froawns VR-V b2-15 5,Froawns VR-V b2-15 5 A Ring,4167.156250,94.875000,14373.906250,4578.715364
K14_C08,73dfd5826bbde3995bc4a4416e40bf085bd80f20,684,0.999667,Gru Phio WD-Z c1-22,Gru Phio WD-Z c1-22 3,Gru Phio WD-Z c1-22 3 C Ring,3146.937500,-739.937500,15667.343750,3326.764138
K14_C08,f61979b52c8ca2ac12739312847f007fd4ac96dd,689,0.999658,Dryau Ausms CA-A f3110,Dryau Ausms CA-A f3110 1,Dryau Ausms CA-A f3110 1 A Ring,-1932.562500,1450.187500,20944.593750,6074.168081
K14_C08,b0b26b1f8ab1e6503ac4b78ae6caa680f476cf89,690,0.999653,Eorm Screia AN-H b11-1,Eorm Screia AN-H b11-1 5,Eorm Screia AN-H b11-1 5 A Ring,6464.312500,1542.125000,17099.031250,3796.596063
K14_C08,374ec2279eeb8e8708275ef510deb18064b4d704,695,0.999647,Mynoaw PJ-J b38-7,Mynoaw PJ-J b38-7 A 3,Mynoaw PJ-J b38-7 A 3 C Ring,4677.062500,-919.593750,18961.750000,1365.978289
K14_C08,5b8c87400053431d5d5a7625e96629dc8d877b50,716,0.999615,Athair LP-D d13-242,Athair LP-D d13-242 10,Athair LP-D d13-242 10 C Ring,6798.250000,-344.218750,23102.156250,5296.859665
K14_C08,71ff7b7142f5d3f0030885b8229b39947053039b,720,0.999597,Dumbue PN-S d4-155,Dumbue PN-S d4-155 A 9,Dumbue PN-S d4-155 A 9 B Ring,4518.875000,543.281250,22397.593750,3676.257544
K14_C08,a87ad72ae68b72b0ef8a1bff9d4259fa1990eff3,737,0.999576,Boeft OA-U c17-176,Boeft OA-U c17-176 AB 4,Boeft OA-U c17-176 AB 4 C Ring,203.125000,-977.000000,16337.468750,4322.168736
K14_C08,066d6ab5697f9c1d0fd55f843f920720ebb062ab,760,0.999516,Hypoe Ploe ZO-Z d442,Hypoe Ploe ZO-Z d442 11,Hypoe Ploe ZO-Z d442 11 A Ring,9659.875000,-668.000000,22079.468750,6887.491313
K14_C08,7d581e98b8dedc729f1fe2c9e975c6d68b400627,775,0.999488,Hypoe Ploe FU-A d5,Hypoe Ploe FU-A d5 4,Hypoe Ploe FU-A d5 4 C Ring,10003.187500,-917.468750,21994.000000,7178.940226
K14_C08,84902ca4273f4ecc84f6db436a48373119d54d69,778,0.999470,Eord Prau XP-N d7-615,Eord Prau XP-N d7-615 B 7,Eord Prau XP-N d7-615 B 7 B Ring,5846.625000,-576.718750,20134.968750,2625.612429
K14_C08,6ef8e606d6eac2ed58cd7d2e1b53992331a5feac,785,0.999454,Floawns SG-R b19-4,Floawns SG-R b19-4 7,Floawns SG-R b19-4 7 C Ring,1430.531250,-1051.562500,14719.750000,4794.818011
K14_C08,a268bfec8de8bccf1a0f10e677ca874d3cb7fd3a,798,0.999414,Shrogaae XR-Q c19-117,Shrogaae XR-Q c19-117 2,Shrogaae XR-Q c19-117 2 C Ring,4151.187500,349.406250,21574.968750,2769.263468
K14_C08,bf40b3513a1928228f8a0aadaf3a5f05e22d705a,809,0.999387,Aunaiwyg LX-U f2-693,Aunaiwyg LX-U f2-693 3,Aunaiwyg LX-U f2-693 3 C Ring,4208.218750,1763.031250,21792.031250,3502.935700
K14_C08,1ea8c80107a4489764c0bfd74fe64dff00072e9e,812,0.999378,Vaimua QK-D d13-98,Vaimua QK-D d13-98 10,Vaimua QK-D d13-98 10 C Ring,5707.125000,-1693.187500,17977.781250,2811.522580
K14_C08,c07584d699c259f2b41c4a315caa1c5c13def5e4,814,0.999372,Dumbue PN-S d4-7,Dumbue PN-S d4-7 AB 1,Dumbue PN-S d4-7 AB 1 B Ring,4522.843750,578.062500,22413.781250,3699.058988
K14_C08,1b57d8751a4ae80b9b9c0dbe99205b87b3a634d9,826,0.999338,Shrogaae DN-V c2-392,Shrogaae DN-V c2-392 2,Shrogaae DN-V c2-392 2 C Ring,4793.968750,166.718750,20824.812500,2291.815719
K14_C08,c5f71b253bafb86ff874abaa0f285dd634778094,834,0.999315,Boeft OA-U c17-290,Boeft OA-U c17-290 B 2,Boeft OA-U c17-290 B 2 B Ring,181.156250,-969.593750,16335.531250,4338.998643
K14_C08,b2f9b4e0ff0d4a0779c12ad3626924b0c6424407,849,0.999262,Blu Ain AV-X c14-342,Blu Ain AV-X c14-342 4,Blu Ain AV-X c14-342 4 C Ring,517.843750,-24.156250,14965.593750,4987.282686
K14_C08,205eecfd2a153a855cee6805458f01940d786854,859,0.999208,Eodgorks PO-Z d13-314,Eodgorks PO-Z d13-314 8,Eodgorks PO-Z d13-314 8 B Ring,4384.500000,-19.031250,11662.156250,7292.583136
